token	logprob	sentence_id
 knew	-5.0358324	1793
		
 that	-1.8574964	1793
		
 the	-1.3139364	1793
		
 kind	-10.234657	1793
		
 words	-9.999486	1793
		
 encouraged	-8.466202	1793
		
 the	-0.82895124	1793
		
 soldiers	-7.97011	1793
		
 in	-3.8623738	1793
		
 the	-1.370056	1793
		
 blue	-10.348839	1793
		
 uniforms	-2.7606409	1793
		
 encouraged	-6.0992484	1793
		
 the	-0.98914844	1793
		
 general	-5.942074	1793
		
 early	-11.268118	1793
		
 in	-0.835113	1793
		
 the	-0.10152956	1793
		
 morning	-1.0665095	1793
		
.	-1.1823725	1793
		
The		1794
		
 fact	-6.069105	1794
		
 that	-0.34151438	1794
		
 the	-1.6956476	1794
		
 officer	-7.2881885	1794
		
 knew	-5.035931	1794
		
 who	-3.999258	1794
		
 the	-1.60393	1794
		
 kind	-11.890225	1794
		
 words	-10.288274	1794
		
 encouraged	-12.114367	1794
		
 in	-4.893462	1794
		
 the	-1.2453009	1794
		
 blue	-8.806471	1794
		
 uniforms	-5.9295406	1794
		
 encouraged	-9.246327	1794
		
 the	-2.1775937	1794
		
 general	-6.173962	1794
		
 early	-9.960664	1794
		
 in	-1.4661659	1794
		
 the	-0.32676646	1794
		
 morning	-1.6077303	1794
		
.	-1.4150913	1794
		
The		1795
		
 fact	-6.06931	1795
		
 that	-0.342021	1795
		
 the	-1.6963009	1795
		
 officer	-7.2856684	1795
		
 knew	-5.040505	1795
		
 that	-1.863034	1795
		
 the	-1.3170403	1795
		
 kind	-10.242044	1795
		
 words	-10.029525	1795
		
 encouraged	-8.461351	1795
		
 in	-6.634966	1795
		
 the	-1.1608852	1795
		
 blue	-8.912053	1795
		
 uniforms	-6.3635144	1795
		
 encouraged	-5.953893	1795
		
 the	-1.8854685	1795
		
 general	-7.309789	1795
		
 early	-11.399747	1795
		
 in	-2.3678648	1795
		
 the	-0.3143553	1795
		
 morning	-1.9460849	1795
		
.	-1.956606	1795
		
The		1796
		
 fact	-6.0693426	1796
		
 that	-0.34220293	1796
		
 the	-1.6962504	1796
		
 officer	-7.2896447	1796
		
 knew	-5.0406694	1796
		
 who	-3.9979699	1796
		
 the	-1.6061225	1796
		
 kind	-11.890788	1796
		
 words	-10.308675	1796
		
 encouraged	-12.114194	1796
		
 the	-4.3380513	1796
		
 soldiers	-6.7833	1796
		
 in	-3.6026936	1796
		
 the	-1.2690895	1796
		
 blue	-10.017051	1796
		
 uniforms	-2.2148507	1796
		
 encouraged	-7.9345303	1796
		
 the	-0.4988702	1796
		
 general	-6.912416	1796
		
 early	-10.357421	1796
		
 in	-0.8122417	1796
		
 the	-0.120734714	1796
		
 morning	-1.7266016	1796
		
.	-1.0814654	1796
		
The		1797
		
 fact	-6.0691805	1797
		
 that	-0.34144467	1797
		
 the	-1.6958108	1797
		
 officer	-7.2888184	1797
		
 knew	-5.0403423	1797
		
 that	-1.862118	1797
		
 the	-1.3221905	1797
		
 kind	-10.235834	1797
		
 words	-10.015544	1797
		
 encouraged	-8.477029	1797
		
 the	-0.82909274	1797
		
 soldiers	-7.9690375	1797
		
 in	-3.8593283	1797
		
 the	-1.3668336	1797
		
 blue	-10.322074	1797
		
 uniforms	-2.75906	1797
		
 encouraged	-6.0574117	1797
		
 the	-0.9867179	1797
		
 general	-5.9299088	1797
		
 early	-11.284445	1797
		
 in	-0.84669816	1797
		
 the	-0.10269192	1797
		
 morning	-1.0550436	1797
		
.	-1.1847619	1797
		
The		1798
		
 fact	-6.06931	1798
		
 that	-0.342021	1798
		
 the	-1.6959025	1798
		
 officer	-7.286104	1798
		
 knew	-5.044361	1798
		
 who	-3.994523	1798
		
 the	-1.609413	1798
		
 kind	-11.9050665	1798
		
 words	-10.262144	1798
		
 encouraged	-12.102313	1798
		
 the	-4.321803	1798
		
 soldiers	-6.811985	1798
		
 in	-3.6035964	1798
		
 the	-1.2669921	1798
		
 blue	-10.01993	1798
		
 uniforms	-2.2248497	1798
		
 encouraged	-7.9876823	1798
		
 early	-10.878224	1798
		
 in	-2.0225654	1798
		
 the	-0.20168903	1798
		
 morning	-1.9098762	1798
		
.	-1.4532222	1798
		
The		1799
		
 fact	-6.069221	1799
		
 that	-0.3422207	1799
		
 the	-1.6966953	1799
		
 officer	-7.2880044	1799
		
 knew	-5.035116	1799
		
 that	-1.8630161	1799
		
 the	-1.3120883	1799
		
 kind	-10.240948	1799
		
 words	-10.001774	1799
		
 encouraged	-8.452841	1799
		
 the	-0.82756656	1799
		
 soldiers	-7.9947343	1799
		
 in	-3.8591056	1799
		
 the	-1.3658376	1799
		
 blue	-10.348957	1799
		
 uniforms	-2.7646122	1799
		
 encouraged	-6.081732	1799
		
 early	-11.493472	1799
		
 in	-2.953138	1799
		
 the	-0.21877569	1799
		
 morning	-1.7779177	1799
		
.	-2.5260463	1799
		
The		1800
		
 fact	-6.069086	1800
		
 that	-0.34218588	1800
		
 the	-1.6954365	1800
		
 reporter	-9.06692	1800
		
 knew	-4.6736474	1800
		
 who	-3.764185	1800
		
 the	-1.9902656	1800
		
 news	-9.417639	1800
		
 surprised	-14.810463	1800
		
 the	-3.3731036	1800
		
 politician	-6.589823	1800
		
 with	-7.131021	1800
		
 high	-7.743819	1800
		
 approval	-5.3899646	1800
		
 ratings	-0.5797919	1800
		
 surprised	-4.1184397	1800
		
 the	-1.6095116	1800
		
 lobbyists	-11.240107	1800
		
 over	-8.230508	1800
		
 the	-1.6767924	1800
		
 weekend	-2.4442532	1800
		
.	-0.713973	1800
		
The		1801
		
 fact	-6.0689526	1801
		
 that	-0.34189186	1801
		
 the	-1.6959076	1801
		
 reporter	-9.06565	1801
		
 knew	-4.6673226	1801
		
 that	-2.395934	1801
		
 the	-1.5860715	1801
		
 news	-6.929038	1801
		
 surprised	-9.640331	1801
		
 the	-1.9941775	1801
		
 politician	-5.802018	1801
		
 with	-6.4937015	1801
		
 high	-8.06856	1801
		
 approval	-3.889608	1801
		
 ratings	-0.3984638	1801
		
 surprised	-5.4427257	1801
		
 the	-1.4406313	1801
		
 lobbyists	-11.979844	1801
		
 over	-8.542392	1801
		
 the	-1.6115125	1801
		
 weekend	-3.1565938	1801
		
.	-0.5738094	1801
		
The		1802
		
 fact	-6.069148	1802
		
 that	-0.341927	1802
		
 the	-1.6954875	1802
		
 reporter	-9.073484	1802
		
 knew	-4.6670275	1802
		
 who	-3.7675405	1802
		
 the	-1.9923345	1802
		
 news	-9.416821	1802
		
 surprised	-14.808974	1802
		
 with	-8.147232	1802
		
 high	-8.086801	1802
		
 approval	-7.071602	1802
		
 ratings	-1.0052079	1802
		
 surprised	-8.529973	1802
		
 the	-2.4880912	1802
		
 lobbyists	-11.120028	1802
		
 over	-8.16591	1802
		
 the	-1.2142922	1802
		
 weekend	-1.8779237	1802
		
.	-1.2082126	1802
		
The		1803
		
 fact	-6.0689807	1803
		
 that	-0.34154364	1803
		
 the	-1.6942772	1803
		
 reporter	-9.067598	1803
		
 knew	-4.66751	1803
		
 that	-2.3941064	1803
		
 the	-1.5856779	1803
		
 news	-6.937625	1803
		
 surprised	-9.62663	1803
		
 with	-9.669968	1803
		
 high	-6.659602	1803
		
 approval	-7.9810634	1803
		
 ratings	-1.330853	1803
		
 surprised	-5.464635	1803
		
 the	-2.1928866	1803
		
 lobbyists	-11.271755	1803
		
 over	-8.622831	1803
		
 the	-1.2120786	1803
		
 weekend	-2.2633646	1803
		
.	-0.7216093	1803
		
The		1804
		
 fact	-6.069014	1804
		
 that	-0.34172893	1804
		
 the	-1.6954123	1804
		
 reporter	-9.069037	1804
		
 knew	-4.666485	1804
		
 who	-3.7637858	1804
		
 the	-1.9903623	1804
		
 news	-9.412279	1804
		
 surprised	-14.793238	1804
		
 the	-3.3881311	1804
		
 politician	-6.609144	1804
		
 with	-7.12772	1804
		
 high	-7.7620335	1804
		
 approval	-5.3877025	1804
		
 ratings	-0.5744328	1804
		
 surprised	-4.138933	1804
		
 the	-1.625444	1804
		
 lobbyists	-11.268959	1804
		
 over	-8.227922	1804
		
 the	-1.691583	1804
		
 weekend	-2.4337492	1804
		
.	-0.71173984	1804
		
The		1805
		
 fact	-6.06931	1805
		
 that	-0.342021	1805
		
 the	-1.6959025	1805
		
 reporter	-9.067572	1805
		
 knew	-4.669195	1805
		
 that	-2.3988035	1805
		
 the	-1.5816745	1805
		
 news	-6.9313045	1805
		
 surprised	-9.644055	1805
		
 the	-1.9982088	1805
		
 politician	-5.795333	1805
		
 with	-6.4956617	1805
		
 high	-8.089031	1805
		
 approval	-3.895631	1805
		
 ratings	-0.39807588	1805
		
 surprised	-5.437181	1805
		
 the	-1.4324127	1805
		
 lobbyists	-11.969398	1805
		
 over	-8.549939	1805
		
 the	-1.6276633	1805
		
 weekend	-3.0521579	1805
		
.	-0.5719946	1805
		
The		1806
		
 fact	-6.069297	1806
		
 that	-0.3418822	1806
		
 the	-1.6953075	1806
		
 reporter	-9.070186	1806
		
 knew	-4.6733027	1806
		
 who	-3.764569	1806
		
 the	-1.9928843	1806
		
 news	-9.417562	1806
		
 surprised	-14.818463	1806
		
 the	-3.3947415	1806
		
 politician	-6.5843534	1806
		
 with	-7.122809	1806
		
 high	-7.749948	1806
		
 approval	-5.3816524	1806
		
 ratings	-0.58045095	1806
		
 surprised	-4.139099	1806
		
 over	-9.838989	1806
		
 the	-0.9892476	1806
		
 weekend	-2.145309	1806
		
.	-1.4974394	1806
		
The		1807
		
 fact	-6.069134	1807
		
 that	-0.3423294	1807
		
 the	-1.6961865	1807
		
 reporter	-9.069212	1807
		
 knew	-4.6668854	1807
		
 that	-2.394546	1807
		
 the	-1.5840944	1807
		
 news	-6.9398837	1807
		
 surprised	-9.633443	1807
		
 the	-1.9942151	1807
		
 politician	-5.7993083	1807
		
 with	-6.495251	1807
		
 high	-8.067719	1807
		
 approval	-3.9175165	1807
		
 ratings	-0.39911956	1807
		
 surprised	-5.4378405	1807
		
 over	-10.189343	1807
		
 the	-1.9784212	1807
		
 weekend	-2.9186172	1807
		
.	-1.9112419	1807
		
The		1808
		
 fact	-6.069086	1808
		
 that	-0.34218588	1808
		
 everybody	-8.260415	1808
		
 knows	-3.1587431	1808
		
 who	-3.535815	1808
		
 the	-2.5067484	1808
		
 young	-6.765409	1808
		
 man	-2.1141946	1808
		
 pleased	-16.683392	1808
		
 his	-4.642652	1808
		
 girlfriend	-2.9502773	1808
		
 with	-2.0362418	1808
		
 a	-2.952032	1808
		
 compliment	-10.11955	1808
		
 pleased	-7.982722	1808
		
 the	-1.4965554	1808
		
 ch	-8.650407	1808
		
aper	-4.1572046	1808
		
ones	-2.2954237	1808
		
 last	-10.105971	1808
		
 night	-1.2682935	1808
		
.	-0.7688405	1808
		
The		1809
		
 fact	-6.069199	1809
		
 that	-0.34188044	1809
		
 everybody	-8.255018	1809
		
 knows	-3.165309	1809
		
 that	-1.8568527	1809
		
 the	-2.0014184	1809
		
 young	-7.791234	1809
		
 man	-2.0463061	1809
		
 pleased	-14.128536	1809
		
 his	-2.08142	1809
		
 girlfriend	-3.5265312	1809
		
 with	-2.5136058	1809
		
 a	-1.1654489	1809
		
 compliment	-8.61644	1809
		
 pleased	-7.723281	1809
		
 the	-1.3866566	1809
		
 ch	-8.815636	1809
		
aper	-3.7619698	1809
		
ones	-2.0155797	1809
		
 last	-10.655685	1809
		
 night	-1.2163745	1809
		
.	-0.69197124	1809
		
The		1810
		
 fact	-6.069134	1810
		
 that	-0.34208518	1810
		
 everybody	-8.254651	1810
		
 knows	-3.1605246	1810
		
 who	-3.5359108	1810
		
 the	-2.5047827	1810
		
 young	-6.771958	1810
		
 man	-2.1199048	1810
		
 pleased	-16.695698	1810
		
 with	-3.3915434	1810
		
 a	-3.0097055	1810
		
 compliment	-8.254238	1810
		
 pleased	-9.74848	1810
		
 the	-2.401728	1810
		
 ch	-8.021675	1810
		
aper	-3.9210427	1810
		
ones	-2.7908952	1810
		
 last	-8.563035	1810
		
 night	-1.3835602	1810
		
.	-1.4252781	1810
		
The		1811
		
 fact	-6.069148	1811
		
 that	-0.341927	1811
		
 everybody	-8.250266	1811
		
 knows	-3.1603324	1811
		
 that	-1.8627869	1811
		
 the	-2.003344	1811
		
 young	-7.7885795	1811
		
 man	-2.0514662	1811
		
 pleased	-14.144979	1811
		
 with	-5.4444184	1811
		
 a	-3.455401	1811
		
 compliment	-7.4665327	1811
		
 pleased	-9.531887	1811
		
 the	-2.578611	1811
		
 ch	-8.7559805	1811
		
aper	-3.1589413	1811
		
ones	-3.2829952	1811
		
 last	-9.4311695	1811
		
 night	-1.6052926	1811
		
.	-1.5151981	1811
		
The		1812
		
 fact	-6.06931	1812
		
 that	-0.342021	1812
		
 everybody	-8.257545	1812
		
 knows	-3.1616862	1812
		
 who	-3.5367484	1812
		
 the	-2.5025837	1812
		
 young	-6.7654333	1812
		
 man	-2.1271539	1812
		
 pleased	-16.699423	1812
		
 his	-4.616127	1812
		
 girlfriend	-2.9228623	1812
		
 with	-2.0482247	1812
		
 a	-2.959044	1812
		
 compliment	-10.103374	1812
		
 pleased	-7.9843836	1812
		
 the	-1.5028994	1812
		
 ch	-8.652057	1812
		
aper	-4.15131	1812
		
ones	-2.289635	1812
		
 last	-10.118489	1812
		
 night	-1.264355	1812
		
.	-0.76563257	1812
		
The		1813
		
 fact	-6.0691237	1813
		
 that	-0.34208947	1813
		
 everybody	-8.257319	1813
		
 knows	-3.1617672	1813
		
 that	-1.8645715	1813
		
 the	-2.0009873	1813
		
 young	-7.7921824	1813
		
 man	-2.0511732	1813
		
 pleased	-14.134658	1813
		
 his	-2.078069	1813
		
 girlfriend	-3.5230381	1813
		
 with	-2.508077	1813
		
 a	-1.1675477	1813
		
 compliment	-8.6419735	1813
		
 pleased	-7.7096634	1813
		
 the	-1.3813452	1813
		
 ch	-8.828038	1813
		
aper	-3.7726274	1813
		
ones	-2.025065	1813
		
 last	-10.6523695	1813
		
 night	-1.2082793	1813
		
.	-0.6884771	1813
		
The		1814
		
 fact	-6.069558	1814
		
 that	-0.34186944	1814
		
 everybody	-8.25806	1814
		
 knows	-3.1672347	1814
		
 who	-3.5321658	1814
		
 the	-2.5045755	1814
		
 young	-6.7595744	1814
		
 man	-2.1213408	1814
		
 pleased	-16.681372	1814
		
 his	-4.636655	1814
		
 girlfriend	-2.9256816	1814
		
 with	-2.0387735	1814
		
 a	-2.9608486	1814
		
 compliment	-10.10299	1814
		
 pleased	-8.003977	1814
		
 last	-10.848936	1814
		
 night	-1.4950043	1814
		
.	-1.5653853	1814
		
The		1815
		
 fact	-6.0691905	1815
		
 that	-0.3424984	1815
		
 everybody	-8.254409	1815
		
 knows	-3.1620688	1815
		
 that	-1.86693	1815
		
 the	-2.0002334	1815
		
 young	-7.7925744	1815
		
 man	-2.0509667	1815
		
 pleased	-14.129548	1815
		
 his	-2.0747933	1815
		
 girlfriend	-3.520565	1815
		
 with	-2.501223	1815
		
 a	-1.161549	1815
		
 compliment	-8.605483	1815
		
 pleased	-7.7035317	1815
		
 last	-12.153848	1815
		
 night	-1.3507831	1815
		
.	-1.7134647	1815
		
The		1816
		
 fact	-6.06931	1816
		
 that	-0.342021	1816
		
 the	-1.6963009	1816
		
 principal	-8.368409	1816
		
 knows	-9.150446	1816
		
 who	-3.3605375	1816
		
 the	-1.7643732	1816
		
 teacher	-4.4419827	1816
		
 delighted	-17.051579	1816
		
 her	-4.1815033	1816
		
 students	-1.9303923	1816
		
 with	-1.6875899	1816
		
 an	-3.6670759	1816
		
 early	-5.7649803	1816
		
 recess	-5.8079314	1816
		
 delighted	-8.735246	1816
		
 the	-2.5571759	1816
		
 parents	-3.8441882	1816
		
 last	-8.513761	1816
		
 week	-1.1524318	1816
		
.	-0.6720851	1816
		
The		1817
		
 fact	-6.0693426	1817
		
 that	-0.34220308	1817
		
 the	-1.6962502	1817
		
 principal	-8.361339	1817
		
 knows	-9.142317	1817
		
 that	-2.7381802	1817
		
 the	-1.4984078	1817
		
 teacher	-3.0367	1817
		
 delighted	-14.451541	1817
		
 her	-4.0185924	1817
		
 students	-1.1203254	1817
		
 with	-1.504525	1817
		
 an	-3.3566165	1817
		
 early	-5.5428505	1817
		
 recess	-5.0875955	1817
		
 delighted	-9.732153	1817
		
 the	-1.6949522	1817
		
 parents	-3.982652	1817
		
 last	-8.81604	1817
		
 week	-1.3814371	1817
		
.	-1.1948665	1817
		
The		1818
		
 fact	-6.069014	1818
		
 that	-0.34172893	1818
		
 the	-1.6954123	1818
		
 principal	-8.369109	1818
		
 knows	-9.149906	1818
		
 who	-3.3729749	1818
		
 the	-1.7555883	1818
		
 teacher	-4.439552	1818
		
 delighted	-17.044838	1818
		
 with	-3.2715507	1818
		
 an	-4.26196	1818
		
 early	-5.7160554	1818
		
 recess	-6.385844	1818
		
 delighted	-9.682505	1818
		
 the	-2.609818	1818
		
 parents	-3.8467042	1818
		
 last	-8.414562	1818
		
 week	-1.5283748	1818
		
.	-0.9362373	1818
		
The		1819
		
 fact	-6.069297	1819
		
 that	-0.3418822	1819
		
 the	-1.6953075	1819
		
 principal	-8.371695	1819
		
 knows	-9.15034	1819
		
 that	-2.740558	1819
		
 the	-1.4953614	1819
		
 teacher	-3.0378623	1819
		
 delighted	-14.46387	1819
		
 with	-5.1962867	1819
		
 an	-5.1892147	1819
		
 early	-5.9310107	1819
		
 recess	-6.5456004	1819
		
 delighted	-10.348815	1819
		
 the	-2.6205852	1819
		
 parents	-4.5744367	1819
		
 last	-9.247963	1819
		
 week	-1.7147692	1819
		
.	-1.5682178	1819
		
The		1820
		
 fact	-6.069582	1820
		
 that	-0.34160897	1820
		
 the	-1.6959281	1820
		
 principal	-8.361935	1820
		
 knows	-9.137088	1820
		
 who	-3.3593693	1820
		
 the	-1.7557557	1820
		
 teacher	-4.437414	1820
		
 delighted	-17.056564	1820
		
 her	-4.199621	1820
		
 students	-1.9416901	1820
		
 with	-1.7015256	1820
		
 an	-3.6635902	1820
		
 early	-5.778642	1820
		
 recess	-5.7983637	1820
		
 delighted	-8.759648	1820
		
 the	-2.5542972	1820
		
 parents	-3.8378844	1820
		
 last	-8.503212	1820
		
 week	-1.1472243	1820
		
.	-0.66646725	1820
		
The		1821
		
 fact	-6.069086	1821
		
 that	-0.34218588	1821
		
 the	-1.6954365	1821
		
 principal	-8.363596	1821
		
 knows	-9.134604	1821
		
 that	-2.73614	1821
		
 the	-1.4914683	1821
		
 teacher	-3.0560257	1821
		
 delighted	-14.445558	1821
		
 her	-4.0274396	1821
		
 students	-1.1184171	1821
		
 with	-1.5131514	1821
		
 an	-3.3683074	1821
		
 early	-5.5336566	1821
		
 recess	-5.066507	1821
		
 delighted	-9.712489	1821
		
 the	-1.6902883	1821
		
 parents	-4.0236087	1821
		
 last	-8.802275	1821
		
 week	-1.3820153	1821
		
.	-1.212838	1821
		
The		1822
		
 fact	-6.069558	1822
		
 that	-0.34187022	1822
		
 the	-1.6945374	1822
		
 principal	-8.369122	1822
		
 knows	-9.140346	1822
		
 who	-3.3708675	1822
		
 the	-1.7530549	1822
		
 teacher	-4.4373484	1822
		
 delighted	-17.043024	1822
		
 her	-4.187578	1822
		
 students	-1.9510704	1822
		
 with	-1.7082506	1822
		
 an	-3.6620436	1822
		
 early	-5.7873178	1822
		
 recess	-5.8030186	1822
		
 delighted	-8.745717	1822
		
 last	-9.8231125	1822
		
 week	-1.0296261	1822
		
.	-1.4627672	1822
		
The		1823
		
 fact	-6.0693517	1823
		
 that	-0.3418417	1823
		
 the	-1.694353	1823
		
 principal	-8.371654	1823
		
 knows	-9.142833	1823
		
 that	-2.734093	1823
		
 the	-1.4922007	1823
		
 teacher	-3.0471122	1823
		
 delighted	-14.474764	1823
		
 her	-4.0183496	1823
		
 students	-1.117944	1823
		
 with	-1.5152353	1823
		
 an	-3.3616743	1823
		
 early	-5.53487	1823
		
 recess	-5.0782456	1823
		
 delighted	-9.748417	1823
		
 last	-11.764116	1823
		
 week	-1.2991675	1823
		
.	-2.855867	1823
		
The		1824
		
 fact	-6.069218	1824
		
 that	-0.34152275	1824
		
 the	-1.6956651	1824
		
 nurse	-9.176821	1824
		
 knows	-6.3496194	1824
		
 who	-4.2666054	1824
		
 the	-2.1244924	1824
		
 doctor	-3.5920568	1824
		
 shocked	-16.564966	1824
		
 the	-4.38692	1824
		
 family	-5.8056426	1824
		
 with	-8.152425	1824
		
 the	-1.2976596	1824
		
 bad	-4.618327	1824
		
 news	-0.019759245	1824
		
 shocked	-7.0398602	1824
		
 the	-1.322161	1824
		
 onlook	-9.9848585	1824
		
ers	-0.030320453	1824
		
 last	-9.681347	1824
		
 evening	-5.19797	1824
		
.	-0.5288646	1824
		
The		1825
		
 fact	-6.06931	1825
		
 that	-0.342021	1825
		
 the	-1.6963009	1825
		
 nurse	-9.183164	1825
		
 knows	-6.343779	1825
		
 that	-2.211455	1825
		
 the	-1.3142598	1825
		
 doctor	-2.7870922	1825
		
 shocked	-14.057398	1825
		
 the	-0.5729327	1825
		
 family	-8.987015	1825
		
 with	-3.7465186	1825
		
 the	-1.8767602	1825
		
 bad	-5.609436	1825
		
 news	-0.053418368	1825
		
 shocked	-9.9342575	1825
		
 the	-1.0520486	1825
		
 onlook	-8.533133	1825
		
ers	-0.0848042	1825
		
 last	-10.041381	1825
		
 evening	-5.115532	1825
		
.	-0.54757917	1825
		
The		1826
		
 fact	-6.069149	1826
		
 that	-0.3418975	1826
		
 the	-1.6945236	1826
		
 nurse	-9.184976	1826
		
 knows	-6.350578	1826
		
 who	-4.253463	1826
		
 the	-2.1193852	1826
		
 doctor	-3.5734217	1826
		
 shocked	-16.557331	1826
		
 with	-4.03848	1826
		
